date,lat_c,lon_c,actual,diff
2017-12-31,55.8530838104,37.5719579649,2.39,1.248
2017-12-31,55.8530734378,37.5879271557,4.45,0.363
2017-12-31,55.8530674745,37.5959117478,1.2,0.468
2017-12-31,55.8530539939,37.6118809206,2.06,-0.093
2017-12-31,55.8571610327,37.1726923526,1.55,0.273
2017-12-31,55.8575455415,37.3882987718,1.49,1.012
2017-12-31,55.8575525294,37.3962842779,1.45,0.063
2017-12-31,55.8575649511,37.4122552984,6.98,1.231
2017-12-31,55.8575703848,37.4202408144,1.62,-0.902
2017-12-31,55.8575753004,37.4282263325,3.56,-0.037
2017-12-31,55.8575796979,37.4362118524,4.66,-0.677
2017-12-31,55.8575835773,37.4441973744,1.2,-0.516
2017-12-31,55.8575921063,37.4681539523,2.35,0.387
2017-12-31,55.8575939133,37.476139481,2.73,-0.574
2017-12-31,55.8575952023,37.4841250091,2.31,-0.391
2017-12-31,55.8575962259,37.5000963048,6.41,1.935
2017-12-31,55.8575959606,37.5080820598,7.25,2.078
2017-12-31,55.8575951773,37.5160675883,1.79,0.182
2017-12-31,55.8575795979,37.5639807458,1.76,-0.914
2017-12-31,55.857575188,37.5719662651,2.02,0.467
2017-12-31,55.8575702598,37.5799517822,3.27,1.67
2017-12-31,55.8575648137,37.5879372981,1.3,-0.445
2017-12-31,55.8575588494,37.595922811,1.56,0.278
2017-12-31,55.857552367,37.6039083209,1.63,-0.147
2017-12-31,55.8575453665,37.6118938259,2.55,-0.04
2017-12-31,55.8575378479,37.6198793272,1.63,-0.426
2017-12-31,55.8620563237,37.4122451755,2.27,0.025
2017-12-31,55.8620617583,37.4202316128,1.49,-0.737
2017-12-31,55.8620666747,37.428218052,6.06,1.614
2017-12-31,55.862071073,37.4362044932,4.61,-0.775
2017-12-31,55.8620749531,37.4441909366,3.52,0.689
2017-12-31,55.862078315,37.4521773822,2.32,1.724
2017-12-31,55.8620876046,37.5000963159,1.47,0.094
2017-12-31,55.8620873393,37.5080829922,1.34,0.061
2017-12-31,55.8620865557,37.516069442,2.02,0.122
2017-12-31,55.86207824,37.5480152364,1.8,-0.279
2017-12-31,55.862070973,37.5639881272,2.63,-0.485
2017-12-31,55.8620665623,37.5719745692,3.6,-0.002
2017-12-31,55.8620616333,37.579961006,2.54,-0.016
2017-12-31,55.8620561862,37.5879474432,1.01,-1.273
2017-12-31,55.8620502209,37.5959338775,4.7,0.875
2017-12-31,55.8620437375,37.6039203086,6.2,0.052
2017-12-31,55.8620367358,37.6119067348,7.67,0.037
2017-12-31,55.862029216,37.6198931574,2.81,0.112
2017-12-31,55.8665417398,37.4042476948,1.13,1.066
2017-12-31,55.8665624444,37.4361971321,4.71,0.385
2017-12-31,55.8665663252,37.4441844968,1.35,-0.102
2017-12-31,55.8665766654,37.4761339747,1.66,-1.038
2017-12-31,55.8665787259,37.4921087169,5.41,-0.23
2017-12-31,55.8665789788,37.500096327,3.54,0.537
2017-12-31,55.8665696127,37.5480207768,2.51,-1.299
2017-12-31,55.8665662377,37.5560081448,2.16,0.095
2017-12-31,55.8665623445,37.5639955106,3.7,0.41
2017-12-31,55.866557933,37.5719828743,2.16,-0.358
2017-12-31,55.866547556,37.5879575912,2.58,-0.18
2017-12-31,55.8665415897,37.595944947,4.43,0.581
2017-12-31,55.8665351052,37.6039322997,3.86,-0.783
2017-12-31,55.8665281023,37.6119196474,3.08,-1.253
2017-12-31,55.8710700972,37.4921078062,3.6,-0.38
2017-12-31,55.8710703501,37.500096338,12.45,3.893
2017-12-31,55.8710693009,37.5160731511,1.64,-0.336
2017-12-31,55.8710679988,37.5240614451,5.01,1.842
2017-12-31,55.8710661783,37.5320497384,3.09,1.797
2017-12-31,55.8710609823,37.5480263187,2.78,0.216
2017-12-31,55.8710576068,37.5560146086,2.91,-0.576
2017-12-31,55.8710537129,37.5640028961,3.66,-0.078
2017-12-31,55.8710493015,37.5719911816,1.1,-0.796
2017-12-31,55.8710389219,37.5879677421,2.52,0.306
2017-12-31,55.8710329547,37.5959560197,4.79,0.453
2017-12-31,55.871026469,37.6039442941,7.66,0.695
2017-12-31,55.8710194651,37.6119325637,3.16,-0.35
2017-12-31,55.8749396501,37.108629642,1.34,3.522
2017-12-31,55.8749647865,37.1166185507,4.8,7.341
2017-12-31,55.8749894055,37.1246074714,1.76,3.496
2017-12-31,55.8754475346,37.3323229721,3.0,0.896
2017-12-31,55.8755552697,37.4601500356,2.64,2.678
2017-12-31,55.8755575964,37.4681392499,3.4,1.172
2017-12-31,55.8755594046,37.4761284652,1.05,0.285
2017-12-31,55.8755617189,37.5000963492,1.59,0.202
2017-12-31,55.8755614534,37.5080857911,2.61,0.6
2017-12-31,55.8755606695,37.5160750064,4.16,-0.252
2017-12-31,55.8755593672,37.5240642225,3.99,-0.561
2017-12-31,55.8755575464,37.5320534378,4.34,0.275
2017-12-31,55.8755552072,37.5400426507,1.07,-0.867
2017-12-31,55.8755489734,37.5560210742,2.27,-1.014
2017-12-31,55.8755450789,37.5640102838,5.1,0.138
2017-12-31,55.8755357344,37.5799886964,1.6,-0.332
2017-12-31,55.8755302847,37.5879778959,4.1,1.261
2017-12-31,55.8755108244,37.6119454837,1.48,0.648
2017-12-31,55.8755033008,37.6199346716,1.53,-0.395
2017-12-31,55.879456052,37.1165742923,1.91,4.636
2017-12-31,55.8800093492,37.3962244156,1.6,1.167
2017-12-31,55.8800272196,37.42019478,2.12,-0.761
2017-12-31,55.8800321393,37.428184907,3.23,0.92
2017-12-31,55.8800404232,37.4441651664,3.83,0.699
2017-12-31,55.8800437873,37.4521553001,1.87,0.285
2017-12-31,55.880046633,37.460145435,1.8,1.583
2017-12-31,55.8800489601,37.4681355716,3.52,4.503
2017-12-31,55.8800528302,37.4921059839,2.83,0.096
2017-12-31,55.8800530832,37.5000963603,1.56,0.509
2017-12-31,55.8800528177,37.5080867246,1.53,0.798
2017-12-31,55.8800520337,37.5160768622,1.88,0.381
2017-12-31,55.8800507311,37.5240670006,2.08,0.188
2017-12-31,55.8800489101,37.5320571383,3.04,0.047
2017-12-31,55.8800437123,37.5480374074,1.33,-1.199
2017-12-31,55.8800403356,37.5560275416,1.39,-1.172
2017-12-31,55.8800364404,37.5640176735,2.41,-0.146
2017-12-31,55.8800320267,37.5720078033,3.85,0.877
2017-12-31,55.8800216437,37.5879880541,2.08,0.921
2017-12-31,55.8800156744,37.5959781745,1.17,-0.608
2017-12-31,55.8800091866,37.6039682934,7.39,0.996
2017-12-31,55.8845071796,37.4042034741,1.04,-0.067
2017-12-31,55.8845185766,37.4201855652,1.46,-0.928
2017-12-31,55.8845317823,37.4441587193,2.38,-0.036
2017-12-31,55.8845351471,37.4521497757,3.14,0.247
2017-12-31,55.8845441915,37.4921050724,1.78,-0.169
2017-12-31,55.8845444445,37.5000963714,1.41,-0.359
2017-12-31,55.884544179,37.5080876584,1.36,0.621
2017-12-31,55.8845433948,37.5160787185,3.11,0.6
2017-12-31,55.884542092,37.5240697795,10.54,3.631
2017-12-31,55.8845402707,37.5320608399,7.78,2.008
2017-12-31,55.8845379307,37.5400518976,1.4,-0.317
2017-12-31,55.884527799,37.5640250653,1.25,-0.078
2017-12-31,55.8845233845,37.5720161177,1.33,0.641
2017-12-31,55.8845129998,37.5879982136,4.76,0.269
2017-12-31,55.8845070294,37.5959892567,3.09,-0.655
2017-12-31,55.8845005406,37.603980298,2.46,-1.036
2017-12-31,55.8844935331,37.6119713345,2.99,1.223
2017-12-31,55.8862851819,36.6769695125,1.27,7.04
2017-12-31,55.8863383349,36.684960119,1.15,2.099
2017-12-31,55.8889775436,37.3802165302,1.0,0.293
2017-12-31,55.8889850585,37.3882084869,2.27,0.806
2017-12-31,55.8889985322,37.4041924111,2.45,-0.386
2017-12-31,55.889004491,37.4121843775,1.82,-0.354
2017-12-31,55.889009931,37.4201763478,2.47,-0.254
2017-12-31,55.8890148524,37.4281683203,7.65,2.269
2017-12-31,55.8890192552,37.4361602941,4.48,1.558
2017-12-31,55.8890265044,37.4521442497,1.4,-0.103
2017-12-31,55.8890347785,37.4841121776,1.43,-0.274
2017-12-31,55.8890334506,37.5240725593,2.97,2.889
2017-12-31,55.8890316289,37.5320645424,3.4,0.102
2017-12-31,55.8890292884,37.540056523,2.43,-0.484
2017-12-31,55.8890264294,37.5480485022,1.32,0.589
2017-12-31,55.8890230515,37.5560404819,1.62,-0.646
2017-12-31,55.8890191551,37.5640324593,1.23,-0.049
2017-12-31,55.8890043534,37.5880083761,4.88,-0.176
2017-12-31,55.8889983821,37.596000342,2.14,-0.636
2017-12-31,55.8889848834,37.6119842655,1.33,-0.678
2017-12-31,55.888977356,37.6199762212,1.2,-0.639
2017-12-31,55.8907760749,36.6768744607,1.52,5.823
2017-12-31,55.890829238,36.6848659914,1.52,4.094
2017-12-31,55.8922200412,36.9326153816,1.39,6.096
2017-12-31,55.8922566075,36.9406076369,1.46,5.881
2017-12-31,55.8935012811,37.4201671279,1.28,-0.04
2017-12-31,55.8935062034,37.4281600234,2.32,-0.34
2017-12-31,55.8935106069,37.4361529203,3.09,2.896
2017-12-31,55.8935144915,37.4441458199,1.39,-0.421
2017-12-31,55.8935178574,37.4521387222,1.58,-0.763
2017-12-31,55.8935248422,37.4761174369,4.07,2.531
2017-12-31,55.8935261328,37.4841103425,7.7,2.725
2017-12-31,55.8935269048,37.4921032486,1.72,0.678
2017-12-31,55.8935271578,37.5000963937,1.4,0.376
2017-12-31,55.8935248046,37.5240753398,2.33,-0.394
2017-12-31,55.8934957025,37.5880185414,1.81,-0.648
2017-12-31,55.8934897302,37.5960114304,5.39,-0.051
2017-12-31,55.8934687006,37.6199900789,6.65,0.615
2017-12-31,55.895266965,36.6767793835,1.52,4.708
2017-12-31,55.8953201362,36.6847718354,1.1,5.653
2017-12-31,55.8967477456,36.940543018,1.06,4.77
2017-12-31,55.8979812256,37.4041702756,1.19,-1.18
2017-12-31,55.8979871864,37.4121640885,1.28,-0.472
2017-12-31,55.8980058408,37.4441393674,1.46,-1.052
2017-12-31,55.8980092072,37.452133193,1.84,-0.664
2017-12-31,55.8980161932,37.4761146779,5.83,0.375
2017-12-31,55.8980174841,37.4841085068,34.26,3.183
2017-12-31,55.8980182561,37.4921023363,1.08,1.161
2017-12-31,55.8979974387,37.5720410751,1.66,1.492
2017-12-31,55.8979925031,37.5800348945,5.42,1.546
2017-12-31,55.8979870487,37.5880287097,6.48,-0.365
2017-12-31,55.8979600423,37.6200039406,3.26,0.436
2017-12-31,55.90084975,36.8605382283,1.15,1.289
2017-12-31,55.9024590878,37.3881697388,1.53,-0.626
2017-12-31,55.9024660876,37.3961644693,1.34,-0.398
2017-12-31,55.9024785301,37.4121539397,1.62,-0.789
2017-12-31,55.9024971876,37.444132913,2.94,-0.021
2017-12-31,55.9025088078,37.5160861493,1.22,0.968
2017-12-31,55.9025033401,37.5400704091,1.97,0.616
2017-12-31,55.9025004795,37.5480651584,3.72,0.58
2017-12-31,55.9024971,37.5560599062,2.02,0.449
2017-12-31,55.9024887841,37.5720493989,2.01,0.127
2017-12-31,55.9024838477,37.580044142,4.67,1.497
2017-12-31,55.9024783924,37.5880388808,1.36,-0.896
2017-12-31,55.9053408161,36.8604643367,1.86,0.978
2017-12-31,55.90698853,37.4441264568,1.39,-0.026
2017-12-31,55.9069845433,37.564062056,1.08,-0.008
2017-12-31,55.9069801252,37.5720577252,1.12,-0.086
2017-12-31,55.906975188,37.580053392,3.55,0.143
2017-12-31,55.9098318786,36.8603904236,1.36,0.309
2017-12-31,55.9114552419,37.4041370488,3.4,-0.332
2017-12-31,55.9143229381,36.8603164889,1.67,0.087
2017-12-31,55.9159745,37.5480818283,1.72,0.17
2017-12-31,55.9249571632,37.5480929485,1.06,0.69
2017-12-31,55.9249498791,37.5640916864,1.02,1.509
2017-12-31,55.9294576256,37.4920959429,1.6,2.291
2017-12-31,55.9294536981,37.5320979129,1.13,0.343
2017-12-31,55.9294513542,37.5400982128,1.73,2.242
2017-12-31,55.9294484908,37.5480985109,2.54,2.563
2017-12-31,55.9294451079,37.5560988061,2.01,1.999
2017-12-31,55.9339492049,37.5000964941,1.7,-0.44
2017-12-31,55.9339481533,37.5160991732,1.25,-0.327
2017-12-31,55.9339364316,37.5561052955,1.41,0.955
2017-12-31,55.9384402731,37.4920941139,1.25,-0.109
2017-12-31,55.9384405266,37.5000965052,1.5,0.65
2017-12-31,55.9384402606,37.5080988844,1.62,-0.254
2017-12-31,55.9427695822,37.3000199935,1.02,-0.592
2017-12-31,55.9427945173,37.3160260005,1.73,0.627
2017-12-31,55.9429315913,37.492093199,6.31,2.406
2017-12-31,55.9429318449,37.5000965164,1.9,0.937
2017-12-31,55.9429315787,37.5080998217,2.94,-0.477
2017-12-31,55.9429307929,37.5161028992,1.38,-0.587
2017-12-31,55.9472608713,37.2999968484,1.5,-0.316
2017-12-31,55.9472858095,37.3160047078,1.33,0.594
2017-12-31,55.9474190274,37.4680802727,1.15,1.319
2017-12-31,55.9517521556,37.2999736966,1.17,-0.409
2017-12-31,55.9519103394,37.4680765778,1.17,1.496
2017-12-31,55.9519121528,37.4760815058,2.12,1.872
2017-12-31,55.9608656906,37.4120217419,1.29,-0.117
2017-12-31,55.9608711452,37.4200285123,1.29,2.024
2017-12-31,55.9653569881,37.4120115525,1.56,0.334
2017-12-31,55.9653624438,37.4200192503,1.65,1.316
2017-12-31,55.9693989755,37.1557283069,1.7,0.966
2017-12-31,55.9694426649,37.1717451216,1.49,1.844
2017-12-31,55.9694637293,37.1797535456,1.32,1.205
2017-12-31,55.9695042972,37.1957704244,2.18,2.656
2017-12-31,55.9698131955,37.3719582794,1.63,0.199
2017-12-31,55.9698212535,37.3799668876,3.07,0.161
2017-12-31,55.9738444129,37.1396697965,1.64,1.248
2017-12-31,55.973867562,37.1476791032,2.4,0.316
2017-12-31,55.973890191,37.1556884221,4.27,1.077
2017-12-31,55.9739122995,37.1636977524,3.15,0.318
2017-12-31,55.9739338877,37.1717070924,2.21,0.894
2017-12-31,55.9739549556,37.1797164441,1.77,0.33
2017-12-31,55.9739955292,37.1957351784,2.68,3.906
2017-12-31,55.9743044806,37.3719434452,4.0,0.21
2017-12-31,55.9743125398,37.3799529811,5.11,0.157
2017-12-31,55.9743200787,37.3879625221,1.61,0.171
2017-12-31,55.9783356173,37.1396280444,1.02,-0.295
2017-12-31,55.9783587705,37.1476382791,2.3,-0.252
2017-12-31,55.9783814031,37.1556485261,2.18,-0.53
2017-12-31,55.9784035153,37.1636587844,1.78,-0.596
2017-12-31,55.9784667287,37.1876896223,1.61,-0.505
2017-12-31,55.9788038218,37.3799390707,3.04,0.256
2017-12-31,55.978811362,37.3879495398,1.87,0.242
2017-12-31,55.9828268174,37.1395862798,1.03,-0.676
2017-12-31,55.9828499744,37.1475974424,1.16,-0.763
2017-12-31,55.9828726109,37.1556086186,1.16,0.159
2017-12-31,55.9829163223,37.1716310013,6.65,1.064
2017-12-31,55.9829373972,37.1796422094,5.16,0.792
2017-12-31,55.9829579509,37.187653427,1.46,-0.824
2017-12-31,55.9829779848,37.1956646559,1.17,0.233
2017-12-31,55.9830529155,37.2277096688,1.24,1.088
2017-12-31,55.9833535665,37.500096617,1.03,2.341
2017-12-31,55.9873180152,37.139544503,1.03,-0.324
2017-12-31,55.9873638155,37.1555686984,2.57,0.203
2017-12-31,55.9874075343,37.1715929397,1.12,0.303
2017-12-31,55.9874286128,37.1796050753,1.35,0.989
2017-12-31,55.9875077208,37.2116537245,1.27,0.702
2017-12-31,55.9875261964,37.2196659114,1.72,1.019
2017-12-31,55.9875441512,37.227678107,3.21,1.162
2017-12-31,55.9875615845,37.2356903124,2.04,1.623
2017-12-31,55.9918550177,37.1555287681,1.33,0.052
2017-12-31,55.9919198258,37.1795679315,1.53,2.039
2017-12-31,55.9919989472,37.2116202961,1.16,-0.684
2017-12-31,55.9920174259,37.2196334118,1.19,-0.327
2017-12-31,55.992035383,37.2276465361,1.01,-0.112
2017-12-31,55.9963462166,37.1554888266,1.25,3.092
2017-12-31,55.9963683437,37.1635027996,2.62,3.131
2017-12-31,55.9963899501,37.1715167836,1.64,2.857
2017-12-31,55.9964901692,37.2115868581,1.01,-0.873
2017-12-31,55.9965086509,37.2196009028,3.93,1.215
2017-12-31,55.9965266119,37.2276149564,1.38,-0.163
2017-12-31,56.0008374122,37.1554488726,1.03,3.893
2017-12-31,56.000859543,37.1634637759,1.36,3.84
2017-12-31,56.0008811522,37.1714786879,1.14,3.345
2017-12-31,56.0009428559,37.1955234903,1.06,0.46
2017-12-31,56.0009623825,37.2035384456,3.43,0.553
2017-12-31,56.0009813881,37.2115534101,6.62,1.389
2017-12-31,56.000999873,37.2195683838,2.61,0.166
2017-12-31,56.0054340659,37.1954881741,1.06,0.138
2017-12-31,56.0143964184,37.187399777,1.86,1.542
2017-12-31,56.014416476,37.1954175113,2.78,0.479
2017-12-31,56.0147860162,37.4600068079,2.42,2.644
2017-12-31,56.0147883551,37.4680247359,2.81,1.216
2017-12-31,56.0147901728,37.4760426644,1.6,0.347
2017-12-31,56.0192627091,37.4279267485,1.06,0.276
2017-12-31,56.0192671333,37.4359456001,1.29,0.373
2017-12-31,56.0192796169,37.4680210251,2.17,2.378
2017-12-31,56.0192814349,37.4760398841,5.89,3.72
2017-12-31,56.0320275234,35.9518757825,1.92,0.129
2017-12-31,56.0506784962,37.3957666753,1.19,1.231
2017-12-31,56.0551697257,37.3957545626,1.39,1.239
2017-12-31,56.0904905517,37.098412939,1.17,2.504
2017-12-31,56.1307439011,37.049740819,1.62,2.067
2017-12-31,56.1315640014,37.5081394293,1.09,0.196
2017-12-31,56.1352639887,37.0577310724,1.24,2.045
2017-12-31,56.1495287045,37.4920508307,1.64,2.39
2017-12-31,56.1753687292,36.9767553977,1.29,1.883
2017-12-31,56.1798596875,36.9766943063,4.66,2.554
2017-12-31,56.1798935036,36.9847462832,2.21,-0.313
2017-12-31,56.1843506425,36.9766331974,3.49,1.259
2017-12-31,56.1843844643,36.9846861155,2.0,0.122
2017-12-31,56.1888415939,36.9765720719,1.99,0.786
2017-12-31,56.1888754213,36.9846259305,1.63,0.677
2017-12-31,56.1932981845,36.9684561478,3.41,1.774
2017-12-31,56.1933325422,36.976510929,2.44,2.739
2017-12-31,56.1933663753,36.9845657273,2.46,2.449
2017-12-31,56.1933996839,36.9926205428,1.62,2.365
2017-12-31,56.1977891237,36.9683940464,3.56,0.464
2017-12-31,56.1978234873,36.9764497681,1.23,3.444
2017-12-31,56.197857326,36.9845055068,1.7,3.752
2017-12-31,56.2114915627,37.024617818,1.98,2.253
2017-12-31,56.2617902104,37.5646535607,1.48,1.434
2017-12-31,56.2617857331,37.5727230555,1.15,3.357
2017-12-31,56.3179607116,36.7566056824,2.03,1.367
2017-12-31,56.3220989981,36.6999477778,1.16,1.492
2017-12-31,56.3224513749,36.7565184218,2.49,1.345
2017-12-31,56.3266415282,36.7079362428,1.3,2.063
2017-12-31,56.331132134,36.7078432381,1.08,1.172
2017-12-31,56.3311835454,36.7159266049,2.05,0.076
2017-12-31,56.3312344294,36.7240099957,2.54,0.595
2017-12-31,56.3312847852,36.7320934151,1.71,1.167
2017-12-31,56.3356741565,36.7158345227,1.83,1.976
2017-12-31,56.3357250491,36.7239188635,2.31,2.12
2017-12-31,56.3357754144,36.732003231,1.34,2.633
2017-12-31,56.3381526619,37.5243545755,1.0,-0.05
2017-12-31,56.3426436884,37.5243574366,1.97,0.937
2017-12-31,56.3426418354,37.5324439951,1.9,1.225
2017-12-31,56.3426394548,37.5405305526,1.02,1.937
2017-12-31,56.3471347115,37.5243602985,1.55,0.155
2017-12-31,56.3471328582,37.5324478071,3.53,1.219
2017-12-31,56.3471304773,37.5405353148,2.1,0.925
2017-12-31,56.3516238786,37.5324516203,1.3,0.228
2017-12-31,56.3561180756,37.5162766142,1.23,0.715
2017-12-31,56.3606059088,37.5324592497,1.46,1.258
2017-12-31,56.365094536,37.5405543769,1.2,0.565
2017-12-31,56.3695855428,37.540559146,1.92,1.673
2017-12-31,56.7328809898,37.1569511052,1.01,0.246
2017-12-31,56.7329032034,37.1651211156,1.57,0.886
2017-12-31,56.7373716498,37.1569101987,1.6,3.241
2017-12-31,56.7373938671,37.1650811833,1.64,2.997
2017-12-31,56.7464386453,37.1895201547,1.05,-0.093
2017-12-31,56.7509293101,37.1894831123,1.24,0.032
2017-12-31,56.7509689454,37.2058310311,1.7,2.685
2017-12-31,56.7597549783,37.13217798,2.36,0.19
0000-00-00,54.8645790356,37.2119336724,1.33,0.0
0000-00-00,54.869071089,37.2119016465,1.23,0.0
0000-00-00,54.9052685804,37.3597666564,1.1,0.0
0000-00-00,54.9097926346,37.3909382508,1.08,0.0
0000-00-00,54.9142774552,37.3831284289,1.05,0.0
0000-00-00,54.9142847031,37.3909261054,2.25,0.0
0000-00-00,54.9142914506,37.3987237843,1.47,0.0
0000-00-00,54.9143086917,37.4221168405,2.36,0.0
0000-00-00,54.9143134381,37.429914531,1.63,0.0
0000-00-00,54.9143176844,37.4377122246,1.9,0.0
0000-00-00,54.9143214304,37.4455099202,1.0,0.0
0000-00-00,54.9187695191,37.3831154117,2.08,0.0
0000-00-00,54.9187767682,37.3909139567,2.61,0.0
0000-00-00,54.9187835169,37.3987125041,1.4,0.0
0000-00-00,54.9187955131,37.4143096092,1.05,0.0
0000-00-00,54.9188007608,37.4221081653,4.23,0.0
0000-00-00,54.9188055081,37.4299067247,5.21,0.0
0000-00-00,54.918809755,37.4377052869,4.76,0.0
0000-00-00,54.9188135016,37.4455038509,1.17,0.0
0000-00-00,54.9232975747,37.4298989164,2.3,0.0
0000-00-00,54.9233018223,37.4376983473,4.72,0.0
0000-00-00,54.9233055694,37.4454977801,3.69,0.0
0000-00-00,54.9277608885,37.390889649,1.04,0.0
0000-00-00,54.9277676394,37.3986899341,1.26,0.0
0000-00-00,54.9277738898,37.4064902225,1.58,0.0
0000-00-00,54.9277938862,37.4376914057,1.77,0.0
0000-00-00,54.927797634,37.4454917075,1.42,0.0
0000-00-00,54.9322529441,37.3908774901,1.07,0.0
0000-00-00,54.9322596961,37.3986786436,1.03,0.0
0000-00-00,54.9322859468,37.4376844622,1.14,0.0
0000-00-00,54.9322896952,37.4454856333,1.05,0.0
0000-00-00,54.9322979369,37.4688891513,2.28,0.0
0000-00-00,54.936778004,37.4376775168,2.63,0.0
0000-00-00,54.9367817531,37.4454795573,1.64,0.0
0000-00-00,54.9412437986,37.3986560549,1.93,0.0
0000-00-00,54.9412500521,37.4064589526,1.28,0.0
0000-00-00,55.1389269583,37.4608872205,1.08,0.0
0000-00-00,55.1389292222,37.4687286431,1.01,0.0
0000-00-00,55.143418864,37.4608828276,2.39,0.0
0000-00-00,55.1434211282,37.4687251309,2.24,0.0
0000-00-00,55.143422888,37.4765674351,1.62,0.0
0000-00-00,55.1434241431,37.4844097401,1.82,0.0
0000-00-00,55.1434248938,37.4922520456,1.17,0.0
0000-00-00,55.1479079973,37.4530352505,2.54,0.0
0000-00-00,55.1479107666,37.4608784335,3.37,0.0
0000-00-00,55.1479130312,37.4687216177,2.5,0.0
0000-00-00,55.1479147912,37.4765648029,2.29,0.0
0000-00-00,55.1479160466,37.4844079889,2.26,0.0
0000-00-00,55.1523998961,37.453029974,2.17,0.0
0000-00-00,55.1524026658,37.4608740382,8.87,0.0
0000-00-00,55.1524049308,37.4687181035,2.89,0.0
0000-00-00,55.1524066911,37.47656217,2.97,0.0
0000-00-00,55.1524079468,37.484406237,1.12,0.0
0000-00-00,55.1568945618,37.4608696415,1.26,0.0
0000-00-00,55.1568985877,37.4765595361,3.92,0.0
0000-00-00,55.1568998435,37.4844044848,1.31,0.0
0000-00-00,55.1613675531,37.4216361246,1.54,0.0
0000-00-00,55.1613723432,37.4294819445,1.62,0.0
0000-00-00,55.161390481,37.4765569018,1.72,0.0
0000-00-00,55.1658594392,37.4216273159,3.07,0.0
0000-00-00,55.16586423,37.4294740177,2.97,0.0
0000-00-00,55.1703513223,37.4216185048,1.25,0.0
0000-00-00,55.170356114,37.4294660887,3.41,0.0
0000-00-00,55.1703604005,37.4373136749,1.22,0.0
0000-00-00,55.3590317425,37.5158650498,1.4,0.0
0000-00-00,55.3680121635,37.5316419532,1.65,0.0
0000-00-00,55.3725039,37.5316455374,1.6,0.0
0000-00-00,55.3725016043,37.5395330858,2.15,0.0
0000-00-00,55.3769956336,37.5316491227,1.07,0.0
0000-00-00,55.3769933375,37.5395375647,1.68,0.0
0000-00-00,55.3769905323,37.5474260038,1.04,0.0
0000-00-00,55.3789979196,36.7190911132,1.12,0.0
0000-00-00,55.3790480433,36.7269792334,2.14,0.0
0000-00-00,55.3814850679,37.5395420448,1.18,0.0
0000-00-00,55.3835393636,36.7268916363,1.47,0.0
0000-00-00,55.3835889869,36.7347806743,1.3,0.0
0000-00-00,55.385976795,37.5395465262,1.24,0.0
0000-00-00,55.4039375436,37.5553520751,1.07,0.0
0000-00-00,55.4084353793,37.539568952,2.43,0.0
0000-00-00,55.4104370342,36.7184711507,1.05,0.0
0000-00-00,55.4129334861,37.5000952202,1.55,0.0
0000-00-00,55.4129270865,37.5395734411,1.46,0.0
0000-00-00,55.4173822042,37.3974406304,1.33,0.0
0000-00-00,55.417424184,37.4843020058,2.06,0.0
0000-00-00,55.4174249424,37.4921985023,1.64,0.0
0000-00-00,55.417425191,37.5000952309,2.56,0.0
0000-00-00,55.4174241595,37.5158884443,1.82,0.0
0000-00-00,55.4174210892,37.5316814355,3.21,0.0
0000-00-00,55.4174187895,37.5395779313,4.0,0.0
0000-00-00,55.4174159802,37.5474744243,1.71,0.0
0000-00-00,55.4219158849,37.4843002243,1.4,0.0
0000-00-00,55.4219166434,37.492197617,2.7,0.0
0000-00-00,55.4219168921,37.5000952418,2.45,0.0
0000-00-00,55.4219166311,37.5079928548,1.86,0.0
0000-00-00,55.4219158603,37.5158902474,2.57,0.0
0000-00-00,55.4219104896,37.5395824227,1.29,0.0
0000-00-00,55.4219076798,37.5474798118,2.58,0.0
0000-00-00,55.4218961919,37.571171969,1.16,0.0
0000-00-00,55.4264085904,37.5000952526,2.64,0.0
0000-00-00,55.4264083294,37.507993762,3.09,0.0
0000-00-00,55.4264044872,37.5316886273,1.25,0.0
0000-00-00,55.4264021868,37.5395869155,2.14,0.0
0000-00-00,55.4263993765,37.5474852009,3.39,0.0
0000-00-00,55.4263922265,37.5632817672,1.3,0.0
0000-00-00,55.4308992778,37.4842966598,1.35,0.0
0000-00-00,55.4309002853,37.5000952634,2.11,0.0
0000-00-00,55.4308938806,37.5395914095,2.03,0.0
0000-00-00,55.43089107,37.5474905916,1.87,0.0
0000-00-00,55.4308877494,37.5553897722,2.61,0.0
0000-00-00,55.4308839187,37.563288951,2.41,0.0
0000-00-00,55.4353855707,37.5395959048,1.42,0.0
0000-00-00,55.4353827596,37.5474959837,1.19,0.0
0000-00-00,55.4353794383,37.5553960612,1.32,0.0
0000-00-00,55.4353756071,37.5632961369,2.24,0.0
0000-00-00,55.4353712659,37.5711962106,1.03,0.0
0000-00-00,55.4398011413,37.3578776544,1.23,0.0
0000-00-00,55.4398672927,37.5633033248,2.52,0.0
0000-00-00,55.457849351,37.5159046906,1.2,0.0
0000-00-00,55.471152938,37.2945069207,1.06,0.0
0000-00-00,55.4711659544,37.3024141055,1.59,0.0
0000-00-00,55.47117846,37.3103212967,1.01,0.0
0000-00-00,55.4713161602,37.5475391756,1.61,0.0
0000-00-00,55.4713128345,37.5554464372,1.41,0.0
0000-00-00,55.475657589,37.3023916378,1.41,0.0
0000-00-00,55.4756700968,37.310299728,1.92,0.0
0000-00-00,55.480292313,37.5633681072,1.02,0.0
0000-00-00,55.4846408494,37.3023466833,2.75,0.0
